,singleSetAffix,affixName,affixDisplayName,affixTitle,affixId,levelRequirement,type,standardAffixEffectModifier,rerollChance,group,canRollOn,specificRerollChances,rollsOn,classSpecificity,tiers,titleType,t6Compatibility,affixProperties,rarityTier 
318,False,Idol Acolyte Poison Damage during Aura of Decay,Increased Poison Damage while Aura of Decay is active,Vile,318,0,0,0,0,0,[31],[],1,16,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.6, 'max': 1}]}]",0,0,"[{'modDisplayName': None, 'property': 58, 'specialTag': 1, 'tags': 256, 'modifierType': 0, 'setProperty': 0}]",T4
326,False,Idol Sentinel Increased Melee Void Damage,Melee Void Damage,of Despair,326,0,1,0,0,0,"[29, 31]",[],1,8,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.33, 'max': 0.9}]}]",0,0,"[{'modDisplayName': None, 'property': 0, 'specialTag': 0, 'tags': 528, 'modifierType': 1, 'setProperty': 0}]",T4
327,False,Idol Mage Spark Charge on Melee Hit,Chance to Apply a Spark Charge on Melee Hit,of Liath,327,0,1,0,0,0,"[29, 31]",[],1,4,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.08, 'max': 0.25}]}]",0,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 55, 'tags': 512, 'modifierType': 0, 'setProperty': 0}]",T4
328,False,Idol Mage Mana Spent Gained as Ward,Mana Spent Gained as Ward,of Energy,328,0,1,0,0,0,"[29, 31]",[],1,4,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.35}]}]",0,0,"[{'modDisplayName': None, 'property': 99, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T4
329,False,Idol Primalist Increased Totem Damage,Totem Damage,of Reverence,329,0,1,0,0,0,"[30, 32]",[],1,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.3, 'max': 0.8}]}]",0,0,"[{'modDisplayName': None, 'property': 0, 'specialTag': 0, 'tags': 16384, 'modifierType': 1, 'setProperty': 0}]",T4
331,False,Increased Mana,Mana,Azure,331,0,0,0,0,2,"[0, 1]",[],0,40,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.04, 'max': 0.04}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.05, 'max': 0.05}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.06, 'max': 0.06}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.07, 'max': 0.07}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.08, 'max': 0.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.12, 'max': 0.15}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.16, 'max': 0.2}]}]",0,0,"[{'modDisplayName': None, 'property': 8, 'specialTag': 0, 'tags': 0, 'modifierType': 1, 'setProperty': 0}]",T4
334,False,Primalist Totem Adaptive Spell Damage,Totem Adaptive Spell Damage,of Fadewood,334,53,0,0,0.89,3,"[0, 1]",[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 6, 'max': 6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 7, 'max': 7}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 8, 'max': 8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 9, 'max': 10}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 11, 'max': 14}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 18, 'max': 22}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 23, 'max': 28}]}]",1,0,"[{'modDisplayName': None, 'property': 41, 'specialTag': 0, 'tags': 16384, 'modifierType': 0, 'setProperty': 0}]",T1
335,False,Primalist Cooldown Recovery Speed While Transformed,Increased Cooldown Recovery Speed While Transformed,of the Raven,335,43,0,0,0.89,3,[0],[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.06, 'max': 0.07}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.08, 'max': 0.09}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.11}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.12, 'max': 0.13}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.14, 'max': 0.16}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.19, 'max': 0.21}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.22, 'max': 0.25}]}]",1,0,"[{'modDisplayName': None, 'property': 70, 'specialTag': 0, 'tags': 524288, 'modifierType': 0, 'setProperty': 0}]",T1
336,False,Primalist Minion Crit Multiplier,Minion Critical Strike Multiplier,of the Mantis,336,36,0,0,0.89,3,"[0, 1]",[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.15, 'max': 0.15}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.16, 'max': 0.17}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.18, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.21, 'max': 0.23}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.24, 'max': 0.29}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.36, 'max': 0.44}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.45, 'max': 0.55}]}]",1,0,"[{'modDisplayName': None, 'property': 5, 'specialTag': 0, 'tags': 8192, 'modifierType': 0, 'setProperty': 0}]",T1
337,False,Primalist Minion Spell Crit Chance,Minion Spell Critical Strike Chance,of Nettles,337,41,0,0,0.89,2,"[0, 1]",[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.3, 'max': 0.33}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.34, 'max': 0.37}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.38, 'max': 0.42}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.43, 'max': 0.47}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.48, 'max': 0.57}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.7, 'max': 0.85}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.86, 'max': 10.05}]}]",1,0,"[{'modDisplayName': None, 'property': 4, 'specialTag': 0, 'tags': 8448, 'modifierType': 1, 'setProperty': 0}]",T1
338,False,Primalist Criti Multi While Transformed,Critical Strike Multiplier While Transformed,of the Lion,338,48,0,0,0.89,3,"[0, 1]",[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.15, 'max': 0.15}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.16, 'max': 0.17}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.18, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.21, 'max': 0.23}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.24, 'max': 0.29}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.36, 'max': 0.44}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.45, 'max': 0.55}]}]",1,0,"[{'modDisplayName': None, 'property': 5, 'specialTag': 0, 'tags': 524288, 'modifierType': 0, 'setProperty': 0}]",T1
339,False,Mage Frostbite Effect,Increased Frostbite Effect,of Frostbite,339,34,0,0,0.89,2,"[0, 1]",[],0,4,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.21}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.22, 'max': 0.23}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.24, 'max': 0.25}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.26, 'max': 0.28}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.29, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.5, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.61, 'max': 0.8}]}]",1,0,"[{'modDisplayName': None, 'property': 43, 'specialTag': 23, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T1
341,False,Freeze Rate Per Stack of Chill,Freeze Rate Per Stack of Chill,Boreal,341,42,0,0,0.8,1,"[0, 1]",[],0,6,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.3, 'max': 0.33}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.34, 'max': 0.37}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.38, 'max': 0.42}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.43, 'max': 0.47}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.48, 'max': 0.57}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.7, 'max': 0.85}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.86, 'max': 10.05}]}]",0,0,"[{'modDisplayName': None, 'property': 103, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T1
342,False,Primalist Totem Increased Cast Speed,Cast Speed for Totems,of Runecarving,342,27,0,0,0.89,2,"[0, 1]",[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.08, 'max': 0.09}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.11}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.12, 'max': 0.13}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.14, 'max': 0.15}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.16, 'max': 0.19}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.24, 'max': 0.28}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.29, 'max': 0.36}]}]",1,0,"[{'modDisplayName': None, 'property': 3, 'specialTag': 0, 'tags': 16384, 'modifierType': 1, 'setProperty': 0}]",T1
346,False,Primalist Minion Melee Leech,Minion Melee Damage Leeched As Health,of Voracity,346,29,0,0,0.89,0,"[1, 0]",[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.4, 'max': 0.49}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.5, 'max': 0.59}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.6, 'max': 0.69}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.7, 'max': 0.79}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.8, 'max': 10.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.35, 'max': 10.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.61, 'max': 20.1}]}]",1,0,"[{'modDisplayName': None, 'property': 51, 'specialTag': 7, 'tags': 8192, 'modifierType': 0, 'setProperty': 0}]",T1
347,False,Primalist Minion Chance To Bleed On Hit,Minion Chance To Bleed On Hit,of Maiming,347,36,0,0,0.89,3,"[0, 1]",[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.3, 'max': 0.34}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.35, 'max': 0.39}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.4, 'max': 0.44}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.45, 'max': 0.51}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.52, 'max': 0.62}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.75, 'max': 0.9}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.91, 'max': 10.1}]}]",1,0,"[{'modDisplayName': None, 'property': 1, 'specialTag': 2, 'tags': 8192, 'modifierType': 0, 'setProperty': 0}]",T1
348,False,Primalist Minion Melee Crit Chance,Added Minion Melee Crit Chance,of Brutality,348,46,0,0.5,0.89,3,[1],[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.03, 'max': 0.03}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.04, 'max': 0.04}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.05, 'max': 0.05}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.06, 'max': 0.06}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.07, 'max': 0.08}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.1, 'max': 0.12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.13, 'max': 0.15}]}]",1,0,"[{'modDisplayName': None, 'property': 4, 'specialTag': 0, 'tags': 8704, 'modifierType': 0, 'setProperty': 0}]",T1
349,False,Primalist Melee Damage While Transformed,Melee Damage While Transformed,of the Behemoth,349,28,0,0,0.89,2,"[0, 1]",[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.3, 'max': 0.33}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.34, 'max': 0.37}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.38, 'max': 0.42}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.43, 'max': 0.47}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.48, 'max': 0.57}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.7, 'max': 0.85}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.86, 'max': 10.05}]}]",1,0,"[{'modDisplayName': None, 'property': 0, 'specialTag': 0, 'tags': 524800, 'modifierType': 1, 'setProperty': 0}]",T1
350,False,Primalist Spell Damage While Transformed,Spell Damage While Transformed,of the Sylph,350,39,0,0,0.89,2,"[0, 1]",[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.3, 'max': 0.33}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.34, 'max': 0.37}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.38, 'max': 0.42}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.43, 'max': 0.47}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.48, 'max': 0.57}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.7, 'max': 0.85}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.86, 'max': 10.05}]}]",1,0,"[{'modDisplayName': None, 'property': 0, 'specialTag': 0, 'tags': 524544, 'modifierType': 1, 'setProperty': 0}]",T1
351,False,Primalist Damage Over Time While Transformed,Damage Over Time While Transformed,of Infestation,351,41,0,0,0.89,2,"[1, 0]",[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.3, 'max': 0.33}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.34, 'max': 0.37}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.38, 'max': 0.42}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.43, 'max': 0.47}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.48, 'max': 0.57}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.7, 'max': 0.85}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.86, 'max': 10.05}]}]",1,0,"[{'modDisplayName': None, 'property': 0, 'specialTag': 0, 'tags': 528384, 'modifierType': 1, 'setProperty': 0}]",T1
352,False,Primalist Increased Totem Crit Chance ,Totem Critical Strike Chance ,of Amplification,352,57,0,0,0.89,2,"[1, 0]",[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.45, 'max': 0.51}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.52, 'max': 0.58}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.59, 'max': 0.65}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.66, 'max': 0.72}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.73, 'max': 0.95}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.15, 'max': 10.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 10.41, 'max': 10.8}]}]",1,0,"[{'modDisplayName': None, 'property': 4, 'specialTag': 0, 'tags': 16384, 'modifierType': 1, 'setProperty': 0}]",T1
353,False,Primalist Increased Aspect Of The Shark Effect,Increased Aspect Of The Shark Effect,of the Stalker,353,29,0,0,0.89,2,"[0, 1]",[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.12, 'max': 0.13}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.14, 'max': 0.15}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.16, 'max': 0.17}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.18, 'max': 0.19}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.25}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.3, 'max': 0.36}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.37, 'max': 0.46}]}]",1,0,"[{'modDisplayName': None, 'property': 98, 'specialTag': 0, 'tags': 13, 'modifierType': 0, 'setProperty': 0}]",T1
354,False,Primalist Increased Aspect Of The Boar Duration,Increased Aspect Of The Boar Duration,of the Steadfast,354,36,0,0,0.89,1,"[0, 1]",[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.25, 'max': 0.27}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.28, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.31, 'max': 0.33}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.34, 'max': 0.36}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.37, 'max': 0.45}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.55, 'max': 0.65}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.66, 'max': 0.85}]}]",1,0,"[{'modDisplayName': None, 'property': 98, 'specialTag': 0, 'tags': 16, 'modifierType': 0, 'setProperty': 0}]",T1
355,False,Primalist Increased Aspect Of The Viper Effect,Increased Aspect Of The Viper Effect,of the Baneful,355,46,0,0,0.89,2,"[0, 1]",[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.22}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.23, 'max': 0.25}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.26, 'max': 0.28}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.29, 'max': 0.31}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.32, 'max': 0.39}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.46, 'max': 0.55}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.56, 'max': 0.7}]}]",1,0,"[{'modDisplayName': None, 'property': 98, 'specialTag': 0, 'tags': 17, 'modifierType': 0, 'setProperty': 0}]",T1
356,False,Primalist Increased Aspect Of The Lynx Effect,Increased Aspect Of The Lynx Effect,of the Fierce,356,51,0,0,0.89,2,"[0, 1]",[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.12, 'max': 0.13}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.14, 'max': 0.15}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.16, 'max': 0.17}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.18, 'max': 0.19}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.25}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.3, 'max': 0.36}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.37, 'max': 0.46}]}]",1,0,"[{'modDisplayName': None, 'property': 98, 'specialTag': 0, 'tags': 19, 'modifierType': 0, 'setProperty': 0}]",T1
357,False,Primalist Increased Totem Damage,Totem Damage,of Ruin,357,30,0,0,0.89,2,"[0, 1]",[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.3, 'max': 0.33}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.34, 'max': 0.37}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.38, 'max': 0.42}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.43, 'max': 0.47}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.48, 'max': 0.57}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.7, 'max': 0.85}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.86, 'max': 10.05}]}]",1,0,"[{'modDisplayName': None, 'property': 0, 'specialTag': 0, 'tags': 16384, 'modifierType': 1, 'setProperty': 0}]",T1
358,False,Sentinel Increased Bleed Effect,Increased Bleed Effect,of Serration,358,50,0,0,0.89,2,"[1, 0]",[],0,8,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.25, 'max': 0.27}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.28, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.31, 'max': 0.33}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.34, 'max': 0.36}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.37, 'max': 0.45}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.55, 'max': 0.65}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.66, 'max': 0.85}]}]",1,0,"[{'modDisplayName': None, 'property': 43, 'specialTag': 2, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T1
359,False,Sentinel Melee Physical Damage If Wielding A Sword,Melee Physical Damage If Wielding A Sword,of Sword Mastery,359,48,0,0,0.89,3,"[0, 1]",[],0,8,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 6, 'max': 6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 7, 'max': 7}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 8, 'max': 8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 9, 'max': 10}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 11, 'max': 13}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 17, 'max': 21}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 22, 'max': 26}]}]",1,0,"[{'modDisplayName': None, 'property': 98, 'specialTag': 0, 'tags': 71, 'modifierType': 0, 'setProperty': 0}]",T1
363,False,Sentinel Chance To Bleed If Wielding An Axe,Chance To Bleed If Wielding An Axe,of Mutilation,363,41,0,0,0.89,3,"[0, 1]",[],0,8,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.2, 'max': 0.23}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.24, 'max': 0.27}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.28, 'max': 0.31}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.32, 'max': 0.35}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.36, 'max': 0.43}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.5, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 0.61, 'max': 0.8}]}]",1,0,"[{'modDisplayName': None, 'property': 98, 'specialTag': 0, 'tags': 72, 'modifierType': 0, 'setProperty': 0}]",T1
