,singleSetAffix,affixName,affixDisplayName,affixTitle,affixId,levelRequirement,type,standardAffixEffectModifier,rerollChance,group,canRollOn,specificRerollChances,rollsOn,classSpecificity,tiers,titleType,t6Compatibility,affixProperties,rarityTier
619,False,Rogue Level of Shift,Level of Shift,,619,4,0,0.5,0.86,5,[1],[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 8, 'max': 12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 13, 'max': 18}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 19, 'max': 24}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 25, 'max': 30}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 31, 'max': 38}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 45, 'max': 51}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 52, 'max': 60}]}]",1,0,"[{'modDisplayName': 'Shift', 'property': 88, 'specialTag': 1, 'tags': 340, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Mana', 'property': 8, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T1
620,False,Rogue Level of Synchronized Strike,Level of Synchronized Strike,,620,30,0,0,0.86,6,[0],[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.05, 'max': 0.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.11, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.21, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.31, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.41, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 0.71, 'max': 0.8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 0.81, 'max': 1}]}]",1,0,"[{'modDisplayName': 'Synchronized Strike', 'property': 88, 'specialTag': 1, 'tags': 478, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Melee Damage', 'property': 0, 'specialTag': 0, 'tags': 512, 'modifierType': 1, 'setProperty': 0}]",T1
621,False,Primalist Level of Tempest Strike,Level of Tempest Strike,,621,10,0,0.5,0.86,6,[1],[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 8, 'max': 12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 13, 'max': 18}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 19, 'max': 24}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 25, 'max': 30}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 31, 'max': 38}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 45, 'max': 51}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 52, 'max': 60}]}]",1,0,"[{'modDisplayName': 'Tempest Strike', 'property': 88, 'specialTag': 1, 'tags': 270, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Mana', 'property': 8, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T1
622,False,Primalist Level of Ice Thorns,Level of Ice Thorns,,622,4,0,0.5,0.86,6,[1],[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.08, 'max': 0.15}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.16, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.31, 'max': 0.45}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.46, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.61, 'max': 0.9}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 10.06, 'max': 10.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 10.21, 'max': 10.5}]}]",1,0,"[{'modDisplayName': 'Ice Thorns', 'property': 88, 'specialTag': 1, 'tags': 21, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Spell Damage', 'property': 0, 'specialTag': 0, 'tags': 256, 'modifierType': 1, 'setProperty': 0}]",T1
623,False,Acolyte Level of Summon Skeletal Mage,Level of Summon Skeletal Mage,,623,25,0,0,0.86,6,[22],[],0,16,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.05, 'max': 0.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.11, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.21, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.31, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.41, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 0.71, 'max': 0.8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 0.81, 'max': 1}]}]",1,0,"[{'modDisplayName': 'Summon Skeletal Mage', 'property': 88, 'specialTag': 1, 'tags': 291, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Minion Damage', 'property': 0, 'specialTag': 0, 'tags': 8192, 'modifierType': 1, 'setProperty': 0}]",T1
624,False,Mage Level of Static,Level of Static,,624,40,0,0,0.86,6,[22],[],0,4,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.05, 'max': 0.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.11, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.21, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.31, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.41, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 0.71, 'max': 0.8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 0.81, 'max': 1}]}]",1,0,"[{'modDisplayName': 'Static', 'property': 88, 'specialTag': 1, 'tags': 294, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Lightning Damage', 'property': 0, 'specialTag': 0, 'tags': 2, 'modifierType': 1, 'setProperty': 0}]",T1
625,False,Mage Level of Disintegrate,Level of Disintegrate,,625,35,0,0,0.86,6,[22],[],0,4,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.05, 'max': 0.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.11, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.21, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.31, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.41, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 0.71, 'max': 0.8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 0.81, 'max': 1}]}]",1,0,"[{'modDisplayName': 'Disintegrate', 'property': 88, 'specialTag': 1, 'tags': 314, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Spell Damage', 'property': 0, 'specialTag': 0, 'tags': 256, 'modifierType': 1, 'setProperty': 0}]",T1
626,False,Primalist Level of Maelstrom,Level of Maelstrom,,626,17,0,0.5,0.86,6,[1],[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.08, 'max': 0.15}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.16, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.31, 'max': 0.45}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.46, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.61, 'max': 0.9}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 10.06, 'max': 10.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 10.21, 'max': 10.5}]}]",1,0,"[{'modDisplayName': 'Maelstrom', 'property': 88, 'specialTag': 1, 'tags': 318, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Spell Damage', 'property': 0, 'specialTag': 0, 'tags': 256, 'modifierType': 1, 'setProperty': 0}]",T1
627,False,Primalist Level of Summon Raptor,Level of Summon Raptor,,627,25,0,0.5,0.86,6,[1],[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.08, 'max': 0.15}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.16, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.31, 'max': 0.45}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.46, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.61, 'max': 0.9}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 10.06, 'max': 10.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 10.21, 'max': 10.5}]}]",1,0,"[{'modDisplayName': 'Summon Raptor', 'property': 88, 'specialTag': 1, 'tags': 321, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Minion Damage', 'property': 0, 'specialTag': 0, 'tags': 8192, 'modifierType': 1, 'setProperty': 0}]",T1
628,False,Mage Level of Flame Ward,Level of Flame Ward,,628,9,0,0,0.86,6,[22],[],0,4,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.05, 'max': 0.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.11, 'max': 0.16}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.17, 'max': 0.23}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.24, 'max': 0.31}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.32, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 0.5, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 0.61, 'max': 0.75}]}]",1,0,"[{'modDisplayName': 'Flame Ward', 'property': 88, 'specialTag': 1, 'tags': 336, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Ward Retention', 'property': 16, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T1
629,False,Primalist Level of Earthquake,Level of Earthquake,,629,30,0,0,0.86,6,[0],[],0,2,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.03, 'max': 0.05}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.06, 'max': 0.08}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.09, 'max': 0.12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.13, 'max': 0.16}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.17, 'max': 0.22}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 0.25, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 0.31, 'max': 0.4}]}]",1,0,"[{'modDisplayName': 'Earthquake', 'property': 88, 'specialTag': 1, 'tags': 339, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Increased Stun Duration', 'property': 95, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T1
630,False,Mage Level of Arcane Ascendance,Level of Arcane Ascendance,,630,40,0,0.5,0.86,5,[1],[],0,4,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 8, 'max': 12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 13, 'max': 18}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 19, 'max': 24}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 25, 'max': 30}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 31, 'max': 38}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 45, 'max': 51}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 52, 'max': 60}]}]",1,0,"[{'modDisplayName': 'Arcane Ascendance', 'property': 88, 'specialTag': 1, 'tags': 350, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Mana', 'property': 8, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T1
631,False,Sentinel Level of Smelter's Wrath,Level of Smelter's Wrath,,631,50,0,0,0.86,6,[0],[],0,8,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.05, 'max': 0.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.11, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.21, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.31, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.41, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 0.71, 'max': 0.8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 0.81, 'max': 1}]}]",1,0,"[{'modDisplayName': ""Smelter's Wrath"", 'property': 88, 'specialTag': 1, 'tags': 354, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Melee Damage', 'property': 0, 'specialTag': 0, 'tags': 512, 'modifierType': 1, 'setProperty': 0}]",T1
632,False,Acolyte Level of Drain Life,Level of Drain Life,,632,25,0,0.5,0.86,6,[1],[],0,16,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.08, 'max': 0.15}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.16, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.31, 'max': 0.45}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.46, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.61, 'max': 0.9}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 10.06, 'max': 10.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 10.21, 'max': 10.5}]}]",1,0,"[{'modDisplayName': 'Drain Life', 'property': 88, 'specialTag': 1, 'tags': 373, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Spell Damage', 'property': 0, 'specialTag': 0, 'tags': 256, 'modifierType': 1, 'setProperty': 0}]",T1
633,False,Acolyte Level of Assemble Abomination,Level of Assemble Abomination,,633,60,0,0,0.86,5,[22],[],0,16,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.1, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.21, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.41, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.61, 'max': 0.8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.81, 'max': 10.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 10.42, 'max': 10.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 10.61, 'max': 2}]}]",1,0,"[{'modDisplayName': 'Assemble Abomination', 'property': 88, 'specialTag': 1, 'tags': 372, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Minion Health', 'property': 7, 'specialTag': 0, 'tags': 8192, 'modifierType': 1, 'setProperty': 0}]",T1
634,False,Acolyte Level of Spirit Plague,Level of Spirit Plague,,634,17,0,0,0.86,6,[0],[],0,16,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.05, 'max': 0.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.11, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.21, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.31, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.41, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 0.71, 'max': 0.8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 0.81, 'max': 1}]}]",1,0,"[{'modDisplayName': 'Spirit Plague', 'property': 88, 'specialTag': 1, 'tags': 371, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Spell Damage', 'property': 0, 'specialTag': 0, 'tags': 256, 'modifierType': 1, 'setProperty': 0}]",T1
635,False,Acolyte Level of Bone Curse,Level of Bone Curse,,635,8,0,0,0.86,6,[22],[],0,16,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.05, 'max': 0.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.11, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.21, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.31, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.41, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 0.71, 'max': 0.8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 0.81, 'max': 1}]}]",1,0,"[{'modDisplayName': 'Bone Curse', 'property': 88, 'specialTag': 1, 'tags': 369, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Spell Damage', 'property': 0, 'specialTag': 0, 'tags': 256, 'modifierType': 1, 'setProperty': 0}]",T1
636,False,Acolyte Level of Death Seal,Level of Death Seal,,636,50,0,0,0.86,6,[0],[],0,16,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.05, 'max': 0.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.11, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.21, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.31, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.41, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 0.71, 'max': 0.8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 0.81, 'max': 1}]}]",1,0,"[{'modDisplayName': 'Death Seal', 'property': 88, 'specialTag': 1, 'tags': 394, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Spell Damage', 'property': 0, 'specialTag': 0, 'tags': 256, 'modifierType': 1, 'setProperty': 0}]",T1
637,False,Mage Level of Ice Barrage,Level of Ice Barrage,,637,25,0,0.5,0.86,6,[1],[],0,4,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.15, 'max': 0.25}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.26, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.41, 'max': 0.65}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.66, 'max': 1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 10.01, 'max': 10.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 10.5, 'max': 2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 20.01, 'max': 20.6}]}]",1,0,"[{'modDisplayName': 'Ice Barrage', 'property': 88, 'specialTag': 1, 'tags': 246, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Freeze Rate Multiplier', 'property': 67, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T1
638,False,Rogue Level of Dark Quiver,Level of Dark Quiver,,638,35,0,0,0.86,5,[0],[],0,32,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 5, 'max': 8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 9, 'max': 12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 13, 'max': 16}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 17, 'max': 20}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 21, 'max': 25}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 26, 'max': 32}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 33, 'max': 40}]}]",1,0,"[{'modDisplayName': 'Dark Quiver', 'property': 88, 'specialTag': 1, 'tags': 405, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Mana', 'property': 8, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T1
639,False,Sentinel Level of Shield Bash,Level of Shield Bash,,639,8,0,0,0.86,6,[22],[],0,8,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.05, 'max': 0.1}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.11, 'max': 0.2}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.21, 'max': 0.3}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 0.31, 'max': 0.4}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 0.41, 'max': 0.6}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 0.71, 'max': 0.8}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 0.81, 'max': 1}]}]",1,0,"[{'modDisplayName': 'Shield Bash', 'property': 88, 'specialTag': 1, 'tags': 403, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Melee Damage', 'property': 0, 'specialTag': 0, 'tags': 512, 'modifierType': 1, 'setProperty': 0}]",T1
571,False,Acolyte Level of Dread Shade,Level of Dread Shade,,571,50,0,0.5,0.86,5,[1],[],0,16,"[{'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 8, 'max': 12}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 13, 'max': 18}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 19, 'max': 24}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 1, 'max': 1}, {'min': 25, 'max': 30}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 2, 'max': 2}, {'min': 31, 'max': 38}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 3, 'max': 3}, {'min': 45, 'max': 51}]}, {'tierName': None, 'requiredLevel': 0, 'rolls': [{'min': 4, 'max': 4}, {'min': 52, 'max': 60}]}]",1,0,"[{'modDisplayName': 'Dread Shade', 'property': 88, 'specialTag': 1, 'tags': 411, 'modifierType': 0, 'setProperty': 0}, {'modDisplayName': 'Mana', 'property': 8, 'specialTag': 0, 'tags': 0, 'modifierType': 0, 'setProperty': 0}]",T1
