,Unnamed: 0,baseTypeName,baseTypeId,maxAffixes,affixEffectModifier,size,type,isWeapon,maxSockets,minimumDropLevel,rerollChance,subTypeClassSpecificity,classAffinity,affinityRerollChance,usePerClassIncompatibilityDropLists,perClassIncompatibilityDropLists,displayName,subTypeId,levelRequirement,cannotDrop,itemTags,implicits,addedWeaponRange,attackRate,classRequirement,subClassRequirement,IMSetTier,uniques.1.displayName,uniques.1.overrideLevelRequirement,uniques.1.levelRequirement,uniques.1.uniqueId,uniques.1.setId,uniques.1.rerollChance,uniques.1.noWorldDrops,uniques.1.isFractureUnique,uniques.1.isSetUnique,uniques.1.isLegendary,uniques.1.basicMods,uniques.1.descriptionParts,uniques.1.loreText,uniques.1.sprite,uniques.1.hideLevelRequirement,uniques.2.displayName,uniques.2.overrideLevelRequirement,uniques.2.levelRequirement,uniques.2.uniqueId,uniques.2.setId,uniques.2.rerollChance,uniques.2.noWorldDrops,uniques.2.isFractureUnique,uniques.2.isSetUnique,uniques.2.isLegendary,uniques.2.basicMods,uniques.2.descriptionParts,uniques.2.loreText,uniques.2.sprite,uniques.2.hideLevelRequirement
290,290,Amulet,20,4,0.17,"{'x': 1, 'y': 1}",20,0,0,0,0.0,0,0,0,0,[],Oracle Amulet,8,76,0,0,"[{'property': 6, 'specialTag': 0, 'tags': 4096, 'type': 2, 'implicitValue': -0.06, 'implicitMaxValue': -0.2}]",0.0,1.0,0,0,0,Orian's Eye,0.0,0.0,1.0,0.0,0.95,0.0,0.0,0.0,0.0,"[{'value': 1, 'property': 32, 'specialTag': 0, 'tags': 16, 'type': 0, 'hideStatMod': 0}, {'value': 1, 'property': 13, 'specialTag': 0, 'tags': 0, 'type': 1, 'hideStatMod': 0}, {'value': 100, 'property': 8, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 1, 'property': 55, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 1}]","[{'description': '100% increased duration of stun immunity after being stunned', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]",The future burns within the prophetic lense,IIwBgTCkBwOwsQ.png,True,,,,,,,,,,,,,,,
291,291,Amulet,20,4,0.17,"{'x': 1, 'y': 1}",20,0,0,0,0.0,0,0,0,0,[],Gold Amulet,9,71,0,0,"[{'property': 13, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.18, 'implicitMaxValue': 0.42}, {'property': 15, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.18, 'implicitMaxValue': 0.42}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,292,Ring,21,4,0.0,"{'x': 1, 'y': 1}",21,0,0,0,0.0,0,0,0,0,[],Copper Ring,0,14,0,0,"[{'property': 4, 'specialTag': 0, 'tags': 0, 'type': 1, 'implicitValue': 0.25, 'implicitMaxValue': 0.5}]",0.0,1.0,0,0,0,Ring of the Third Eye,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 0.3, 'property': 4, 'specialTag': 0, 'tags': 0, 'type': 1, 'hideStatMod': 0}, {'value': -0.3, 'property': 5, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}]","[{'description': '30% chance to gain 15 ward on crit', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]","forsee the strikes, imbue them with power",IIwBgTKIg7CxA.png,True,,,,,,,,,,,,,,,
293,293,Ring,21,4,0.0,"{'x': 1, 'y': 1}",21,0,0,0,0.0,0,0,0,0,[],Ruby Ring,1,62,0,0,"[{'property': 13, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.28, 'implicitMaxValue': 0.45}, {'property': 0, 'specialTag': 0, 'tags': 8, 'type': 1, 'implicitValue': 0.28, 'implicitMaxValue': 0.45}]",0.0,1.0,0,0,0,The Invoker's Scorching Grasp,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,"[{'value': 13, 'property': 0, 'specialTag': 0, 'tags': 520, 'type': 0, 'hideStatMod': 0}, {'value': 0.5, 'property': 1, 'specialTag': 1, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 0.5, 'property': 0, 'specialTag': 0, 'tags': 4104, 'type': 1, 'hideStatMod': 0}]","[{'description': 'Casting a lightning spell gives 20% more fire damage, casting a fire spell gives 20% more cold damage, casting a cold spell gives 20% more lightning damage', 'altText': 'Buffs last 4 seconds and do not stack', 'setPart': 1, 'setItemRequirement': 2}, {'description': '+500 elemental protection', 'altText': None, 'setPart': 1, 'setItemRequirement': 3}]","...his master fell, a firey death knell...",IIwBgTKLAHFQ.png,True,,,,,,,,,,,,,,,
294,294,Ring,21,4,0.0,"{'x': 1, 'y': 1}",21,0,0,0,0.0,0,0,0,0,[],Sapphire Ring,2,40,0,0,"[{'property': 8, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 10, 'implicitMaxValue': 20}, {'property': 18, 'specialTag': 0, 'tags': 0, 'type': 1, 'implicitValue': 0.06, 'implicitMaxValue': 0.12}]",0.0,1.0,0,0,0,The Invoker's Static Touch,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,"[{'value': 0.3, 'property': 43, 'specialTag': 5, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 0.15, 'property': 1, 'specialTag': 5, 'tags': 256, 'type': 0, 'hideStatMod': 0}, {'value': 13, 'property': 0, 'specialTag': 0, 'tags': 258, 'type': 0, 'hideStatMod': 0}]","[{'description': 'Casting a lightning spell gives 20% more fire damage, casting a fire spell  gives 20% more cold damage, casting a cold spell  gives 20% more lightning damage', 'altText': 'Buffs last 4 seconds and do not stack', 'setPart': 1, 'setItemRequirement': 2}, {'description': '+500 elemental protection', 'altText': None, 'setPart': 1, 'setItemRequirement': 3}]","...electrified with ambition, he cast spells beyond his cognition...",IIwBgTK4BwsQ.png,True,,,,,,,,,,,,,,,
295,295,Ring,21,4,0.0,"{'x': 1, 'y': 1}",21,0,0,0,0.0,0,0,0,0,[],Silver Ring,3,0,0,0,"[{'property': 9, 'specialTag': 0, 'tags': 0, 'type': 1, 'implicitValue': 0.03, 'implicitMaxValue': 0.08}]",0.0,1.0,0,0,0,Arboreal Circuit,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 300, 'property': 10, 'specialTag': 0, 'tags': 8192, 'type': 0, 'hideStatMod': 0}, {'value': 0.1, 'property': 9, 'specialTag': 0, 'tags': 0, 'type': 1, 'hideStatMod': 0}]","[{'description': '10% chance to summon an illusory tree when hit (15 second cooldown)', 'altText': 'The illusory tree lasts 8 seconds and its health scales with character level and attunement', 'setPart': 0, 'setItemRequirement': 0}]","You can search round and round, but you are seeking an illusion.",IIwBgTKIMwOwsQ.png,True,,,,,,,,,,,,,,,
296,296,Ring,21,4,0.0,"{'x': 1, 'y': 1}",21,0,0,0,0.0,0,0,0,0,[],Gold Ring,4,25,0,0,"[{'property': 52, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.05, 'implicitMaxValue': 0.18}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,297,Ring,21,4,0.0,"{'x': 1, 'y': 1}",21,0,0,0,0.0,0,0,0,0,[],Jade Ring,6,0,0,0,"[{'property': 11, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 10, 'implicitMaxValue': 25}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,298,Ring,21,4,0.0,"{'x': 1, 'y': 1}",21,0,0,0,0.0,0,0,0,0,[],Turquoise Ring,7,31,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 8192, 'type': 1, 'implicitValue': 0.05, 'implicitMaxValue': 0.35}, {'property': 7, 'specialTag': 0, 'tags': 8192, 'type': 1, 'implicitValue': 0.05, 'implicitMaxValue': 0.35}, {'property': 5, 'specialTag': 0, 'tags': 8192, 'type': 0, 'implicitValue': 0.05, 'implicitMaxValue': 0.35}]",0.0,1.0,0,0,0,Hollow Finger,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,"[{'value': 0.4, 'property': 1, 'specialTag': 3, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 4, 'property': 0, 'specialTag': 0, 'tags': 544, 'type': 0, 'hideStatMod': 0}, {'value': 80, 'property': 14, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}]","[{'description': '+1 Maximum Skeleton', 'altText': ""Affects the Acolyte's Summon Skeleton skill"", 'setPart': 0, 'setItemRequirement': 0}]",Only brittle skin remains,IIwBgTKIOxSxA.png,True,,,,,,,,,,,,,,,
299,299,Ring,21,4,0.0,"{'x': 1, 'y': 1}",21,0,0,0,0.0,0,0,0,0,[],Ivory Ring,8,66,0,0,"[{'property': 27, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.33, 'implicitMaxValue': 0.46}, {'property': 16, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.13, 'implicitMaxValue': 0.26}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,300,Ring,21,4,0.0,"{'x': 1, 'y': 1}",21,0,0,0,0.0,0,0,0,0,[],Coral Ring,9,48,0,0,"[{'property': 20, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 3, 'implicitMaxValue': 6}, {'property': 17, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 3, 'implicitMaxValue': 6}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,301,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Leatherbound Tome,0,0,1,0,"[{'property': 8, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 6, 'implicitMaxValue': 10}]",0.0,1.0,0,0,0,Tome of Elements,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 0.15, 'property': 1, 'specialTag': 1, 'tags': 128, 'type': 0, 'hideStatMod': 1}, {'value': 0.15, 'property': 1, 'specialTag': 3, 'tags': 128, 'type': 0, 'hideStatMod': 1}, {'value': 0.15, 'property': 1, 'specialTag': 5, 'tags': 128, 'type': 0, 'hideStatMod': 1}, {'value': 0.2, 'property': 51, 'specialTag': 0, 'tags': 128, 'type': 0, 'hideStatMod': 0}]","[{'description': '+15% chance to chill, shock, and ignite with elemental abilities', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]",The power of the elements is greatest in their most primal state,IIwBgTGJQ7CxA.png,True,,,,,,,,,,,,,,,
302,302,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Lost Journal,1,0,1,0,"[{'property': 14, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.04, 'implicitMaxValue': 0.06}, {'property': 13, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.04, 'implicitMaxValue': 0.06}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,303,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Stained Tome,2,0,1,0,"[{'property': 7, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 30, 'implicitMaxValue': 40}, {'property': 17, 'specialTag': 0, 'tags': 0, 'type': 1, 'implicitValue': -0.12, 'implicitMaxValue': -0.02}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,304,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Copper Chalice,3,0,0,0,"[{'property': 17, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 2, 'implicitMaxValue': 3}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,305,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Silver Grail,4,15,0,0,"[{'property': 8, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 10, 'implicitMaxValue': 25}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,306,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Golden Chalice,5,37,0,0,"[{'property': 17, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 4, 'implicitMaxValue': 6}]",0.0,1.0,0,0,0,Soulfire,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 60, 'property': 7, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 10.6, 'property': 1, 'specialTag': 1, 'tags': 8, 'type': 0, 'hideStatMod': 1}, {'value': 10.6, 'property': 1, 'specialTag': 1, 'tags': 32, 'type': 0, 'hideStatMod': 1}]","[{'description': '+160% Chance to Ignite on Hit with Fire Skills and Necrotic Skills', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': '60% increased fire damage if you have killed an enemy recently', 'altText': 'recently refers to the last 4 seconds', 'setPart': 0, 'setItemRequirement': 0}, {'description': '100% increased armor while ignited', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]",The souls of the damned burn with eternal fire,IIwBgTGIgrA7Cwg.png,True,,,,,,,,,,,,,,,
307,307,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Grave Lantern,6,34,1,0,"[{'property': 1, 'specialTag': 1, 'tags': 0, 'type': 0, 'implicitValue': 0.1, 'implicitMaxValue': 0.3}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,308,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Overgrowth Bloom,7,35,1,0,"[{'property': 23, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 3, 'implicitMaxValue': 3}, {'property': 30, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.05, 'implicitMaxValue': 0.05}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,309,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Navigation Orb,8,61,1,0,"[{'property': 0, 'specialTag': 0, 'tags': 4, 'type': 1, 'implicitValue': 0.2, 'implicitMaxValue': 0.4}, {'property': 0, 'specialTag': 0, 'tags': 2, 'type': 1, 'implicitValue': 0.2, 'implicitMaxValue': 0.4}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,310,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Broken Hilt,9,46,1,0,"[{'property': 2, 'specialTag': 0, 'tags': 512, 'type': 1, 'implicitValue': 0.05, 'implicitMaxValue': 0.07}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,311,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Splintered Haft,10,65,1,0,"[{'property': 17, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 3, 'implicitMaxValue': 4}]",0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,312,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Defiled Bones,11,0,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 256, 'type': 1, 'implicitValue': 0.13, 'implicitMaxValue': 0.19}]",0.0,1.0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,313,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Caged Souls,12,5,0,0,"[{'property': 91, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 9, 'implicitMaxValue': 29}, {'property': 16, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.09, 'implicitMaxValue': 0.29}]",0.0,1.0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,314,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Homunculus Bile,13,13,0,0,"[{'property': 1, 'specialTag': 7, 'tags': 0, 'type': 0, 'implicitValue': 0.13, 'implicitMaxValue': 0.31}]",0.0,1.0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,315,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Cursed Bones,14,33,0,0,"[{'property': 13, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.13, 'implicitMaxValue': 0.45}, {'property': 0, 'specialTag': 0, 'tags': 16777216, 'type': 1, 'implicitValue': 0.13, 'implicitMaxValue': 0.63}]",0.0,1.0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,316,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Runed Bones,15,51,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 8192, 'type': 1, 'implicitValue': 0.06, 'implicitMaxValue': 0.36}, {'property': 9, 'specialTag': 0, 'tags': 8192, 'type': 1, 'implicitValue': 0.06, 'implicitMaxValue': 0.16}, {'property': 7, 'specialTag': 0, 'tags': 8192, 'type': 1, 'implicitValue': 0.06, 'implicitMaxValue': 0.66}]",0.0,1.0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,317,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Decaying Homunculus,16,59,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 32, 'type': 1, 'implicitValue': 0.31, 'implicitMaxValue': 0.61}, {'property': 0, 'specialTag': 0, 'tags': 8224, 'type': 1, 'implicitValue': 0.31, 'implicitMaxValue': 0.61}]",0.0,1.0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,318,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Damned Souls,17,63,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 8, 'type': 1, 'implicitValue': 0.13, 'implicitMaxValue': 0.91}, {'property': 0, 'specialTag': 0, 'tags': 8200, 'type': 1, 'implicitValue': 0.13, 'implicitMaxValue': 0.91}]",0.0,1.0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,319,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Homunculus Blood,18,65,0,0,"[{'property': 1, 'specialTag': 2, 'tags': 0, 'type': 0, 'implicitValue': 0.13, 'implicitMaxValue': 0.41}, {'property': 1, 'specialTag': 2, 'tags': 8192, 'type': 0, 'implicitValue': 0.13, 'implicitMaxValue': 0.41}]",0.0,1.0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,320,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Putrid Souls,19,71,0,0,"[{'property': 28, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.31, 'implicitMaxValue': 0.45}, {'property': 92, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 13, 'implicitMaxValue': 31}]",0.0,1.0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,321,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Runic Tome,20,0,0,0,"[{'property': 41, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 2, 'implicitMaxValue': 3}]",0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,322,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Arcane Quill,21,6,0,0,"[{'property': 39, 'specialTag': 3, 'tags': 0, 'type': 0, 'implicitValue': 3, 'implicitMaxValue': 5}]",0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,323,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Third Eye,22,12,0,0,"[{'property': 64, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.03, 'implicitMaxValue': 0.09}, {'property': 13, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.03, 'implicitMaxValue': 0.09}, {'property': 28, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.03, 'implicitMaxValue': 0.09}]",0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,324,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Scrivening Quill,23,41,0,0,"[{'property': 92, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 8, 'implicitMaxValue': 21}]",0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,325,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Ancient Tome,24,52,0,0,"[{'property': 42, 'specialTag': 3, 'tags': 0, 'type': 0, 'implicitValue': 0.06, 'implicitMaxValue': 0.12}, {'property': 42, 'specialTag': 5, 'tags': 0, 'type': 0, 'implicitValue': 0.06, 'implicitMaxValue': 0.12}, {'property': 42, 'specialTag': 1, 'tags': 0, 'type': 0, 'implicitValue': 0.06, 'implicitMaxValue': 0.12}]",0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,326,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Scrying Eye,25,58,0,0,"[{'property': 5, 'specialTag': 0, 'tags': 128, 'type': 0, 'implicitValue': 0.12, 'implicitMaxValue': 0.24}]",0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,327,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Warding Tome,26,64,0,0,"[{'property': 8, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 14, 'implicitMaxValue': 40}, {'property': 99, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.14, 'implicitMaxValue': 0.4}]",0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,328,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Rune Quill,27,72,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 4224, 'type': 1, 'implicitValue': 0.4, 'implicitMaxValue': 0.84}]",0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,329,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Elder Eye,28,76,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 4, 'type': 1, 'implicitValue': 0.24, 'implicitMaxValue': 0.48}, {'property': 1, 'specialTag': 3, 'tags': 0, 'type': 0, 'implicitValue': 0.12, 'implicitMaxValue': 0.24}, {'property': 67, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 10.2, 'implicitMaxValue': 20.4}]",0.0,1.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,330,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Dream Catcher,29,0,0,0,"[{'property': 7, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 7, 'implicitMaxValue': 14}, {'property': 7, 'specialTag': 0, 'tags': 8192, 'type': 1, 'implicitValue': 0.07, 'implicitMaxValue': 0.14}]",0.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,331,Relic,22,4,0.0,"{'x': 2, 'y': 2}",22,0,0,0,0.0,2,0,0,1,"[[3, 29, 30], [3, 20, 21], [3, 38, 39], [3, 11, 12], [3, 47, 48]]",Sage Antler,30,4,0,0,"[{'property': 0, 'specialTag': 0, 'tags': 1, 'type': 1, 'implicitValue': 0.08, 'implicitMaxValue': 0.19}, {'property': 0, 'specialTag': 0, 'tags': 8193, 'type': 1, 'implicitValue': 0.08, 'implicitMaxValue': 0.19}]",0.0,1.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
